   82 ,Sandro           ,Las Palmas     ,Delantero   ,  28 ,1,75m ,71kg        ,4.257.000  ,61     ,4,1  ,      15 ,    0 ,       1 ,Apto
 1773 ,Arrizabalaga     ,Real Madrid    ,Portero     ,  29 ,1,88m ,84kg        ,2.035.000  ,49     ,4,1  ,      12 ,    0 ,       1 ,Apto
  358 ,Martínez         ,Barcelona      ,Defensa     ,  32 ,1,81m ,77kg        ,5.108.000  ,45     ,4,1  ,      11 ,    0 ,       3 ,Apto
15693 ,Galán            ,Real Sociedad  ,Defensa     ,  29 ,1,72m ,70kg        ,2.725.000  ,41     ,4,1  ,      10 ,    0 ,       2 ,Apto
17572 ,Muñoz            ,Las Palmas     ,Mediocentro ,  28 ,1,79m ,75kg        ,9.006.000  ,101    ,4,0  ,      25 ,    2 ,       5 ,Apto
40090 ,Ramazani         ,Almería        ,Delantero   ,  23 ,1,67m ,Desconocido ,2.721.000  ,91     ,4,0  ,      23 ,    3 ,       8 ,Apto
53113 ,Traoré           ,Real Sociedad  ,Defensa     ,  32 ,1,75m ,64kg        ,8.162.000  ,89     ,4,0  ,      22 ,    0 ,       5 ,Apto
 7843 ,Hermoso          ,Atlético       ,Defensa     ,  28 ,1,84m ,74kg        ,9.184.000  ,85     ,4,0  ,      21 ,    0 ,       7 ,Apto
55088 ,Starfelt         ,Celta          ,Defensa     ,  28 ,1,85m ,80kg        ,3.662.000  ,76     ,4,0  ,      19 ,    1 ,       2 ,Apto
27428 ,Sánchez          ,Mallorca       ,Mediocentro ,  26 ,1,79m ,Desconocido ,1.251.000  ,76     ,4,0  ,      19 ,    3 ,       3 ,Apto
12946 ,Comesaña         ,Villarreal     ,Mediocentro ,  27 ,1,87m ,Desconocido ,1.885.000  ,72     ,4,0  ,      18 ,    2 ,       6 ,Apto
18532 ,Sedlar           ,Alavés         ,Defensa     ,  32 ,1,80m ,79kg        ,160.000    ,44     ,4,0  ,      11 ,    1 ,       2 ,Rotura de ligamento cruzado, Baja hasta Mayo.
20320 ,Peña             ,Barcelona      ,Portero     ,  24 ,1,85m ,Desconocido ,1.848.000  ,40     ,4,0  ,      10 ,    0 ,       0 ,Apto
20111 ,Lamela           ,Sevilla        ,Mediocentro ,  31 ,1,83m ,80kg        ,176.000    ,36     ,4,0  ,       9 ,    2 ,       3 ,Molestias, Duda esta jornada.
  415 ,Hernández        ,Cádiz          ,Defensa     ,  34 ,1,82m ,75kg        ,160.000    ,36     ,4,0  ,       9 ,    1 ,       4 ,Lesión de rodilla, Baja hasta Julio.
55871 ,Papastathopoulos ,Betis          ,Defensa     ,  35 ,1,85m ,85kg        ,2.670.000  ,32     ,4,0  ,       8 ,    0 ,       5 ,Apto
   56 ,Bravo            ,Betis          ,Portero     ,  40 ,1,85m ,80kg        ,160.000    ,28     ,4,0  ,       7 ,    0 ,       0 ,Apto
56925 ,Aramburu         ,Real Sociedad  ,Defensa     ,  21 ,1,74m ,71kg        ,1.004.000  ,20     ,4,0  ,       5 ,    0 ,       1 ,Apto
 1034 ,Jiménez          ,Cádiz          ,Delantero   ,  30 ,1,69m ,63kg        ,3.040.000  ,16     ,4,0  ,       4 ,    1 ,       2 ,Apto
56990 ,Radonjić         ,Mallorca       ,Delantero   ,  28 ,1,85m ,76kg        ,467.000    ,8      ,4,0  ,       2 ,    0 ,       0 ,Apto
56923 ,Yaakobishvili    ,Girona         ,Defensa     ,  19 ,1,93m ,Desconocido ,209.000    ,4      ,4,0  ,       1 ,    0 ,       0 ,Apto
52952 ,Hormigo          ,Sevilla        ,Defensa     ,  20 ,1,82m ,Desconocido ,208.000    ,4      ,4,0  ,       1 ,    0 ,       0 ,Apto
22527 ,Oroz             ,Osasuna        ,Mediocentro ,  22 ,1,77m ,Desconocido ,5.207.000  ,101    ,3,9  ,      26 ,    1 ,       3 ,Apto
17980 ,Rodríguez        ,Mallorca       ,Mediocentro ,  35 ,1,77m ,71kg        ,6.457.000  ,98     ,3,9  ,      25 ,    2 ,       7 ,Apto
31213 ,Maximiano        ,Almería        ,Portero     ,  25 ,1,90m ,74kg        ,5.027.000  ,90     ,3,9  ,      23 ,    0 ,       1 ,Apto
22618 ,Giménez          ,Cádiz          ,Defensa     ,  30 ,1,86m ,72kg        ,2.699.000  ,89     ,3,9  ,      23 ,    0 ,      10 ,Microrrotura en el recto anterior, Duda esta jornada.
   24 ,López            ,Rayo Vallecano ,Mediocentro ,  28 ,1,69m ,64kg        ,2.315.000  ,89     ,3,9  ,      23 ,    1 ,       5 ,Apto
  171 ,Duarte           ,Alavés         ,Defensa     ,  28 ,1,80m ,75kg        ,3.004.000  ,86     ,3,9  ,      22 ,    2 ,       5 ,Apto
  208 ,Gómez            ,Osasuna        ,Mediocentro ,  29 ,1,74m ,65kg        ,4.808.000  ,75     ,3,9  ,      19 ,    2 ,       2 ,Apto
49348 ,Nastasić         ,Mallorca       ,Defensa     ,  30 ,1,88m ,83kg        ,2.572.000  ,75     ,3,9  ,      19 ,    2 ,       7 ,Apto
 3154 ,Vesga            ,Athletic Club  ,Mediocentro ,  30 ,1,91m ,84kg        ,2.348.000  ,74     ,3,9  ,      19 ,    3 ,       2 ,Apto
49288 ,Herrera          ,Athletic Club  ,Mediocentro ,  34 ,1,82m ,70kg        ,3.370.000  ,67     ,3,9  ,      17 ,    0 ,       2 ,Lesión en el isquiosural, Baja hasta mitad de Marzo.
55452 ,Canós            ,Valencia       ,Mediocentro ,  27 ,1,73m ,75kg        ,3.090.000  ,58     ,3,9  ,      16 ,    1 ,       0 ,Apto
56506 ,Vicente          ,Alavés         ,Delantero   ,  24 ,1,79m ,Desconocido ,2.729.000  ,27     ,3,9  ,       7 ,    0 ,       0 ,Apto
28773 ,Paredes          ,Athletic Club  ,Defensa     ,  23 ,1,86m ,Desconocido ,9.588.000  ,96     ,3,8  ,      25 ,    1 ,       4 ,Apto
11092 ,Gorosabel        ,Alavés         ,Defensa     ,  27 ,1,74m ,Desconocido ,5.905.000  ,94     ,3,8  ,      25 ,    0 ,       5 ,Apto
18186 ,Koundé           ,Barcelona      ,Defensa     ,  25 ,1,80m ,70kg        ,11.345.000 ,87     ,3,8  ,      23 ,    1 ,       0 ,Apto
25657 ,Sánchez          ,Granada        ,Defensa     ,  24 ,1,75m ,Desconocido ,2.130.000  ,87     ,3,8  ,      23 ,    3 ,       5 ,Apto
36046 ,Villar           ,Granada        ,Mediocentro ,  25 ,1,81m ,Desconocido ,3.255.000  ,84     ,3,8  ,      22 ,    1 ,       6 ,Apto
19727 ,Riquelme         ,Atlético       ,Mediocentro ,  23 ,1,74m ,Desconocido ,7.762.000  ,83     ,3,8  ,      22 ,    2 ,       1 ,Apto
  444 ,Parejo           ,Villarreal     ,Mediocentro ,  34 ,1,80m ,74kg        ,9.886.000  ,79     ,3,8  ,      21 ,    2 ,       3 ,Apto
  269 ,Morales          ,Villarreal     ,Delantero   ,  36 ,1,80m ,70kg        ,3.651.000  ,75     ,3,8  ,      20 ,    6 ,       0 ,Apto
53414 ,Araujo           ,Las Palmas     ,Defensa     ,  22 ,1,75m ,70kg        ,5.090.000  ,73     ,3,8  ,      19 ,    1 ,       4 ,Apto
  345 ,Vázquez          ,Real Madrid    ,Defensa     ,  32 ,1,73m ,70kg        ,4.872.000  ,72     ,3,8  ,      20 ,    1 ,       0 ,Apto
  334 ,Ramos            ,Sevilla        ,Defensa     ,  37 ,1,84m ,75kg        ,12.362.000 ,61     ,3,8  ,      16 ,    1 ,       6 ,Apto
28677 ,Prados           ,Athletic Club  ,Mediocentro ,  23 ,1,79m ,Desconocido ,3.470.000  ,61     ,3,8  ,      16 ,    0 ,       0 ,Apto
55519 ,Tierney          ,Real Sociedad  ,Defensa     ,  26 ,1,78m ,70kg        ,1.809.000  ,42     ,3,8  ,      11 ,    0 ,       1 ,Apto
11877 ,Rubio            ,Granada        ,Defensa     ,  25 ,1,91m ,86kg        ,398.000    ,38     ,3,8  ,      10 ,    1 ,       1 ,Apto
27865 ,Areso            ,Osasuna        ,Defensa     ,  24 ,1,83m ,Desconocido ,5.271.000  ,93     ,3,7  ,      25 ,    1 ,       1 ,Apto
  298 ,Darder           ,Mallorca       ,Mediocentro ,  30 ,1,80m ,71kg        ,8.643.000  ,88     ,3,7  ,      24 ,    0 ,       3 ,Apto
  556 ,Gumbau           ,Granada        ,Mediocentro ,  29 ,1,87m ,77kg        ,1.830.000  ,86     ,3,7  ,      23 ,    0 ,      10 ,Acumulación de tarjetas, Baja esta jornada.
 1684 ,García           ,Alavés         ,Delantero   ,  34 ,1,86m ,79kg        ,814.000    ,86     ,3,7  ,      23 ,    3 ,       3 ,Apto
22455 ,López            ,Alavés         ,Defensa     ,  22 ,1,83m ,Desconocido ,2.873.000  ,81     ,3,7  ,      22 ,    0 ,       2 ,Apto
 3729 ,Nesyri           ,Sevilla        ,Delantero   ,  26 ,1,90m ,73kg        ,6.759.000  ,78     ,3,7  ,      21 ,    7 ,       3 ,Apto
29403 ,Ciss             ,Rayo Vallecano ,Mediocentro ,  29 ,1,83m ,71kg        ,202.000    ,74     ,3,7  ,      20 ,    1 ,       6 ,Apto
  270 ,García           ,Osasuna        ,Mediocentro ,  30 ,1,71m ,72kg        ,595.000    ,70     ,3,7  ,      19 ,    2 ,       0 ,Apto
22543 ,Tapia            ,Celta          ,Mediocentro ,  28 ,1,85m ,78kg        ,6.996.000  ,63     ,3,7  ,      18 ,    0 ,       5 ,Apto
49342 ,Mumin            ,Rayo Vallecano ,Defensa     ,  25 ,1,88m ,Desconocido ,847.000    ,41     ,3,7  ,      11 ,    1 ,       2 ,Apto
  389 ,Fernández        ,Real Sociedad  ,Delantero   ,  27 ,1,86m ,82kg        ,160.000    ,37     ,3,7  ,      10 ,    2 ,       2 ,Operado del menisco, Baja indefinida.
  354 ,Elustondo        ,Real Sociedad  ,Defensa     ,  29 ,1,78m ,72kg        ,160.000    ,33     ,3,7  ,       9 ,    0 ,       1 ,Molestias, Duda esta jornada.
24706 ,Pino             ,Villarreal     ,Delantero   ,  21 ,1,72m ,Desconocido ,160.000    ,26     ,3,7  ,       7 ,    0 ,       4 ,Rotura de ligamento cruzado, Baja hasta Mayo.
49296 ,Pérez            ,Valencia       ,Mediocentro ,  21 ,1,76m ,Desconocido ,2.371.000  ,90     ,3,6  ,      25 ,    1 ,       4 ,Apto
 6049 ,Portu            ,Girona         ,Mediocentro ,  31 ,1,67m ,70kg        ,3.035.000  ,87     ,3,6  ,      24 ,    3 ,       1 ,Apto
16779 ,Sola             ,Alavés         ,Mediocentro ,  24 ,1,78m ,Desconocido ,1.553.000  ,83     ,3,6  ,      23 ,    0 ,       2 ,Apto
36321 ,Álvarez          ,Getafe         ,Defensa     ,  23 ,1,84m ,Desconocido ,2.870.000  ,82     ,3,6  ,      23 ,    1 ,       5 ,Apto
20131 ,Sánchez          ,Celta          ,Defensa     ,  23 ,1,79m ,Desconocido ,2.267.000  ,75     ,3,6  ,      21 ,    0 ,       2 ,Apto
23184 ,Cuenca           ,Villarreal     ,Defensa     ,  24 ,1,90m ,Desconocido ,3.325.000  ,71     ,3,6  ,      20 ,    2 ,       5 ,Acumulación de tarjetas, Baja esta jornada.
  308 ,Mojica           ,Osasuna        ,Defensa     ,  31 ,1,85m ,73kg        ,1.835.000  ,64     ,3,6  ,      18 ,    0 ,       1 ,Apto
55754 ,Diao             ,Betis          ,Mediocentro ,  18 ,1,85m ,Desconocido ,2.068.000  ,62     ,3,6  ,      17 ,    2 ,       4 ,Apto
28621 ,Abqar            ,Alavés         ,Defensa     ,  24 ,1,88m ,Desconocido ,1.056.000  ,61     ,3,6  ,      17 ,    0 ,       6 ,Apto
22620 ,Espino           ,Rayo Vallecano ,Defensa     ,  32 ,1,72m ,70kg        ,5.164.000  ,85     ,3,5  ,      24 ,    0 ,       7 ,Apto
11250 ,Miquel           ,Granada        ,Defensa     ,  31 ,1,89m ,80kg        ,1.318.000  ,84     ,3,5  ,      24 ,    1 ,       5 ,Apto
48617 ,Torre            ,Celta          ,Mediocentro ,  25 ,1,78m ,63kg        ,1.648.000  ,83     ,3,5  ,      24 ,    1 ,       3 ,Apto
14691 ,Pedrosa          ,Sevilla        ,Defensa     ,  25 ,1,76m ,69kg        ,3.700.000  ,81     ,3,5  ,      23 ,    1 ,       1 ,Apto
33896 ,Akhomach         ,Villarreal     ,Delantero   ,  19 ,1,75m ,Desconocido ,5.057.000  ,77     ,3,5  ,      22 ,    1 ,       3 ,Apto
54960 ,Marín            ,Alavés         ,Defensa     ,  21 ,1,90m ,Desconocido ,5.288.000  ,76     ,3,5  ,      23 ,    0 ,       4 ,Apto
20107 ,González         ,Almería        ,Defensa     ,  26 ,1,93m ,Desconocido ,4.380.000  ,76     ,3,5  ,      22 ,    2 ,       6 ,Apto
23171 ,Park             ,Las Palmas     ,Delantero   ,  23 ,1,77m ,Desconocido ,1.024.000  ,74     ,3,5  ,      21 ,    0 ,       3 ,Apto
19747 ,Correia          ,Valencia       ,Defensa     ,  24 ,1,76m ,Desconocido ,1.026.000  ,67     ,3,5  ,      19 ,    0 ,       3 ,Lesión de gemelo, Duda esta jornada.
22668 ,Torró            ,Osasuna        ,Mediocentro ,  29 ,1,90m ,77kg        ,160.000    ,63     ,3,5  ,      18 ,    0 ,       3 ,Apto
 1718 ,Hernández        ,Rayo Vallecano ,Defensa     ,  34 ,1,86m ,77kg        ,1.631.000  ,56     ,3,5  ,      16 ,    0 ,       3 ,Apto
22720 ,Miranda          ,Betis          ,Defensa     ,  24 ,1,85m ,79kg        ,1.878.000  ,49     ,3,5  ,      14 ,    0 ,       5 ,Apto
25885 ,Dominguez        ,Celta          ,Defensa     ,  23 ,1,87m ,Desconocido ,1.706.000  ,45     ,3,5  ,      13 ,    0 ,       1 ,Apto
55663 ,Ristić           ,Celta          ,Defensa     ,  28 ,1,80m ,73kg        ,501.000    ,38     ,3,5  ,      11 ,    0 ,       2 ,Rotura fibrilar, Baja hasta Marzo.
56947 ,Mosquera         ,Villarreal     ,Defensa     ,  22 ,1,88m ,Desconocido ,1.734.000  ,14     ,3,5  ,       4 ,    0 ,       2 ,Apto
 5794 ,Hongla           ,Granada        ,Mediocentro ,  25 ,1,83m ,Desconocido ,746.000    ,14     ,3,5  ,       4 ,    0 ,       0 ,Apto
 1756 ,García           ,Osasuna        ,Defensa     ,  31 ,1,82m ,81kg        ,239.000    ,14     ,3,5  ,       4 ,    1 ,       3 ,Apto
   46 ,Ñíguez           ,Atlético       ,Mediocentro ,  29 ,1,84m ,76kg        ,3.534.000  ,84     ,3,4  ,      25 ,    0 ,       6 ,Apto
48950 ,Molina           ,Atlético       ,Defensa     ,  25 ,1,74m ,69kg        ,5.144.000  ,79     ,3,4  ,      23 ,    2 ,       3 ,Apto
53093 ,Ruiz             ,Granada        ,Mediocentro ,  29 ,1,71m ,Desconocido ,2.524.000  ,79     ,3,4  ,      23 ,    0 ,       3 ,Apto
 1689 ,Peña             ,Osasuna        ,Defensa     ,  32 ,1,70m ,65kg        ,1.433.000  ,67     ,3,4  ,      20 ,    0 ,       2 ,Lesión en el recto anterior, Duda esta jornada.
  477 ,Baptistão        ,Almería        ,Delantero   ,  31 ,1,81m ,72kg        ,1.346.000  ,67     ,3,4  ,      20 ,    4 ,       6 ,Apto
54953 ,Pires            ,Cádiz          ,Defensa     ,  22 ,1,82m ,Desconocido ,1.573.000  ,64     ,3,4  ,      19 ,    1 ,       5 ,Apto
33734 ,Ezzalzouli       ,Betis          ,Delantero   ,  22 ,1,77m ,Desconocido ,1.315.000  ,64     ,3,4  ,      19 ,    1 ,       1 ,Apto
  536 ,Lekue            ,Athletic Club  ,Defensa     ,  30 ,1,80m ,73kg        ,1.801.000  ,62     ,3,4  ,      18 ,    0 ,       4 ,Lesión en el isquiosural, Duda esta jornada.
21592 ,Guillamón        ,Valencia       ,Mediocentro ,  24 ,1,78m ,Desconocido ,3.726.000  ,61     ,3,4  ,      18 ,    1 ,       4 ,Apto
27520 ,García           ,Real Madrid    ,Defensa     ,  24 ,1,70m ,Desconocido ,4.265.000  ,58     ,3,4  ,      18 ,    0 ,       1 ,Apto
13971 ,Cardona          ,Las Palmas     ,Delantero   ,  28 ,1,82m ,68kg        ,590.000    ,58     ,3,4  ,      17 ,    3 ,       2 ,Apto
53143 ,Rebbach          ,Alavés         ,Mediocentro ,  25 ,1,76m ,Desconocido ,207.000    ,58     ,3,4  ,      18 ,    1 ,       1 ,Apto
55042 ,Gómez            ,Athletic Club  ,Mediocentro ,  20 ,1,83m ,Desconocido ,690.000    ,57     ,3,4  ,      17 ,    2 ,       1 ,Apto
  229 ,Machís           ,Cádiz          ,Delantero   ,  31 ,1,74m ,70kg        ,250.000    ,57     ,3,4  ,      17 ,    4 ,       1 ,Apto
19168 ,Gudelj           ,Sevilla        ,Defensa     ,  32 ,1,87m ,73kg        ,189.000    ,54     ,3,4  ,      16 ,    1 ,       6 ,Rotura de menisco, Duda esta jornada.
22471 ,Pacheco          ,Real Sociedad  ,Defensa     ,  23 ,1,84m ,Desconocido ,1.509.000  ,48     ,3,4  ,      14 ,    0 ,       4 ,Apto
53101 ,Pejiño           ,Las Palmas     ,Mediocentro ,  27 ,1,77m ,Desconocido ,187.000    ,44     ,3,4  ,      13 ,    2 ,       1 ,Apto
 4753 ,Álvarez          ,Athletic Club  ,Defensa     ,  29 ,1,83m ,78kg        ,3.183.000  ,31     ,3,4  ,       9 ,    0 ,       1 ,Apto
11418 ,Coquelin         ,Villarreal     ,Mediocentro ,  32 ,1,78m ,74kg        ,1.584.000  ,31     ,3,4  ,       9 ,    0 ,       1 ,Apto
10214 ,Vidal            ,Mallorca       ,Defensa     ,  29 ,1,80m ,Desconocido ,160.000    ,31     ,3,4  ,      10 ,    1 ,       1 ,Apto
56577 ,Roque            ,Barcelona      ,Delantero   ,  18 ,1,72m ,76kg        ,10.162.000 ,24     ,3,4  ,       7 ,    2 ,       3 ,Apto
52377 ,Herrando         ,Osasuna        ,Defensa     ,  22 ,1,92m ,Desconocido ,963.000    ,24     ,3,4  ,       7 ,    0 ,       0 ,Apto
   79 ,Haddadi          ,Las Palmas     ,Delantero   ,  28 ,1,75m ,69kg        ,3.828.000  ,85     ,3,3  ,      26 ,    2 ,       3 ,Apto
52130 ,Larin            ,Mallorca       ,Delantero   ,  28 ,1,87m ,86kg        ,3.283.000  ,80     ,3,3  ,      24 ,    2 ,       6 ,Apto
28619 ,Balliu           ,Rayo Vallecano ,Defensa     ,  32 ,1,75m ,68kg        ,2.603.000  ,77     ,3,3  ,      23 ,    0 ,       4 ,Apto
36332 ,González         ,Mallorca       ,Defensa     ,  29 ,1,75m ,70kg        ,889.000    ,75     ,3,3  ,      24 ,    0 ,       5 ,Apto
18317 ,Albiol           ,Villarreal     ,Defensa     ,  38 ,1,90m ,82kg        ,1.782.000  ,70     ,3,3  ,      21 ,    0 ,       4 ,Apto
24726 ,Sanchez          ,Betis          ,Mediocentro ,  23 ,1,75m ,Desconocido ,361.000    ,62     ,3,3  ,      19 ,    0 ,       0 ,Apto
29205 ,Balde            ,Barcelona      ,Defensa     ,  20 ,1,75m ,Desconocido ,2.270.000  ,60     ,3,3  ,      18 ,    0 ,       1 ,Rotura en el bíceps femoral, Baja hasta Mayo.
24792 ,Iglesias         ,Getafe         ,Defensa     ,  25 ,1,85m ,Desconocido ,548.000    ,59     ,3,3  ,      18 ,    0 ,       2 ,Apto
   37 ,Savić            ,Atlético       ,Defensa     ,  33 ,1,86m ,80kg        ,1.985.000  ,49     ,3,3  ,      15 ,    0 ,       5 ,Apto
13702 ,Arnaiz           ,Osasuna        ,Delantero   ,  28 ,1,75m ,70kg        ,160.000    ,49     ,3,3  ,      17 ,    1 ,       1 ,Lesión en los isquiotibiales, Duda esta jornada.
27298 ,Alaba            ,Real Madrid    ,Defensa     ,  31 ,1,80m ,76kg        ,898.000    ,46     ,3,3  ,      14 ,    0 ,       2 ,Rotura de ligamento cruzado, Baja hasta Junio.
14796 ,Rodríguez        ,Getafe         ,Mediocentro ,  25 ,1,74m ,68kg        ,160.000    ,39     ,3,3  ,      13 ,    1 ,       5 ,Apto
55045 ,Sotelo           ,Celta          ,Mediocentro ,  20 ,1,80m ,Desconocido ,160.000    ,30     ,3,3  ,       9 ,    0 ,       0 ,Apto
49275 ,Almeida          ,Valencia       ,Mediocentro ,  23 ,1,76m ,62kg        ,281.000    ,26     ,3,3  ,       8 ,    0 ,       0 ,Apto
49040 ,Mbaye            ,Cádiz          ,Defensa     ,  25 ,1,88m ,Desconocido ,180.000    ,13     ,3,3  ,       4 ,    0 ,       2 ,Apto
 6025 ,Fernández        ,Granada        ,Portero     ,  35 ,1,96m ,88kg        ,165.000    ,13     ,3,3  ,       4 ,    0 ,       0 ,Molestias lumbares, Duda esta jornada.
51138 ,Magunazelaia     ,Real Sociedad  ,Delantero   ,  22 ,1,80m ,Desconocido ,160.000    ,10     ,3,3  ,       3 ,    0 ,       0 ,Apto
55067 ,Lopy             ,Almería        ,Mediocentro ,  22 ,1,86m ,Desconocido ,1.992.000  ,76     ,3,2  ,      24 ,    0 ,       3 ,Apto
  322 ,Embarba          ,Almería        ,Mediocentro ,  31 ,1,73m ,66kg        ,729.000    ,76     ,3,2  ,      24 ,    0 ,       3 ,Apto
55484 ,Perrone          ,Las Palmas     ,Mediocentro ,  21 ,1,78m ,Desconocido ,1.662.000  ,71     ,3,2  ,      22 ,    0 ,       5 ,Apto
12951 ,Mata             ,Getafe         ,Delantero   ,  35 ,1,85m ,75kg        ,1.396.000  ,70     ,3,2  ,      23 ,    3 ,       7 ,Apto
40029 ,Latasa           ,Getafe         ,Delantero   ,  22 ,1,91m ,Desconocido ,973.000    ,70     ,3,2  ,      22 ,    2 ,       5 ,Apto
17979 ,Valjent          ,Mallorca       ,Defensa     ,  28 ,1,87m ,70kg        ,926.000    ,68     ,3,2  ,      21 ,    0 ,       3 ,Apto
55523 ,Douvikas         ,Celta          ,Delantero   ,  24 ,1,84m ,78kg        ,1.033.000  ,67     ,3,2  ,      22 ,    4 ,       1 ,Apto
10212 ,Paulista         ,Atlético       ,Defensa     ,  33 ,1,87m ,72kg        ,4.943.000  ,64     ,3,2  ,      20 ,    0 ,       6 ,Apto
15756 ,Catena           ,Osasuna        ,Defensa     ,  29 ,1,94m ,Desconocido ,1.361.000  ,64     ,3,2  ,      20 ,    1 ,       7 ,Apto
28778 ,Sánchez          ,Sevilla        ,Defensa     ,  20 ,1,86m ,Desconocido ,1.834.000  ,61     ,3,2  ,      19 ,    0 ,       2 ,Apto
49101 ,Hernández        ,Cádiz          ,Defensa     ,  25 ,1,81m ,72kg        ,160.000    ,61     ,3,2  ,      19 ,    0 ,       5 ,Apto
51992 ,Badé             ,Sevilla        ,Defensa     ,  23 ,1,91m ,Desconocido ,7.307.000  ,58     ,3,2  ,      18 ,    0 ,       3 ,Apto
11697 ,Boyé             ,Granada        ,Delantero   ,  27 ,1,83m ,81kg        ,1.872.000  ,58     ,3,2  ,      18 ,    3 ,       6 ,Apto
   34 ,Giménez          ,Atlético       ,Defensa     ,  29 ,1,85m ,77kg        ,1.620.000  ,51     ,3,2  ,      16 ,    0 ,       4 ,Lesión muscular, Pendiente de evolución.
54818 ,Azpilicueta      ,Atlético       ,Defensa     ,  34 ,1,78m ,78kg        ,160.000    ,51     ,3,2  ,      16 ,    0 ,       3 ,Rotura de menisco, Baja hasta Abril.
  465 ,Pedraza          ,Villarreal     ,Defensa     ,  27 ,1,84m ,73kg        ,226.000    ,45     ,3,2  ,      14 ,    1 ,       5 ,Lesión de tobillo, Duda esta jornada.
 7025 ,Dmitrović        ,Sevilla        ,Portero     ,  32 ,1,94m ,94kg        ,1.214.000  ,42     ,3,2  ,      13 ,    0 ,       1 ,Apto
54831 ,Altimira         ,Betis          ,Mediocentro ,  22 ,1,88m ,Desconocido ,351.000    ,32     ,3,2  ,      12 ,    1 ,       1 ,Rotura en el psoas, Baja hasta mitad de Marzo.
  455 ,Bailly           ,Villarreal     ,Defensa     ,  29 ,1,87m ,77kg        ,1.419.000  ,16     ,3,2  ,       5 ,    0 ,       3 ,Apto
55987 ,Gasiorowski      ,Valencia       ,Defensa     ,  19 ,1,90m ,Desconocido ,160.000    ,16     ,3,2  ,       5 ,    0 ,       1 ,Apto
53100 ,Loiodice         ,Las Palmas     ,Mediocentro ,  23 ,1,76m ,Desconocido ,774.000    ,77     ,3,1  ,      25 ,    0 ,       2 ,Apto
19927 ,Haro             ,Osasuna        ,Delantero   ,  23 ,1,92m ,70kg        ,1.610.000  ,72     ,3,1  ,      23 ,    3 ,       3 ,Apto
15345 ,Muñoz            ,Real Sociedad  ,Defensa     ,  26 ,1,75m ,72kg        ,185.000    ,66     ,3,1  ,      21 ,    0 ,       2 ,Rotura de ligamento cruzado, Baja hasta Julio.
20481 ,Suso             ,Sevilla        ,Mediocentro ,  30 ,1,76m ,70kg        ,6.596.000  ,65     ,3,1  ,      21 ,    1 ,       5 ,Apto
  217 ,Foulquier        ,Valencia       ,Defensa     ,  30 ,1,83m ,79kg        ,2.155.000  ,61     ,3,1  ,      21 ,    0 ,       2 ,Apto
22877 ,Cruz             ,Osasuna        ,Defensa     ,  31 ,1,80m ,Desconocido ,190.000    ,55     ,3,1  ,      18 ,    0 ,       3 ,Sobrecarga, Duda esta jornada.
55662 ,Soumaré          ,Sevilla        ,Mediocentro ,  25 ,1,88m ,Desconocido ,1.999.000  ,53     ,3,1  ,      17 ,    0 ,       6 ,Apto
55518 ,Hagi             ,Alavés         ,Mediocentro ,  25 ,1,80m ,60kg        ,160.000    ,50     ,3,1  ,      16 ,    0 ,       2 ,Apto
24778 ,Navarro          ,Cádiz          ,Mediocentro ,  21 ,1,78m ,Desconocido ,3.552.000  ,49     ,3,1  ,      16 ,    0 ,       1 ,Apto
48205 ,Martínez         ,Girona         ,Defensa     ,  20 ,1,81m ,Desconocido ,636.000    ,46     ,3,1  ,      15 ,    0 ,       4 ,Apto
 6035 ,Villar           ,Celta          ,Portero     ,  26 ,1,83m ,76kg        ,197.000    ,31     ,3,1  ,      10 ,    0 ,       1 ,Apto
 1719 ,Mandi            ,Villarreal     ,Defensa     ,  32 ,1,86m ,78kg        ,175.000    ,31     ,3,1  ,      10 ,    1 ,       2 ,Apto
10024 ,Arambarri        ,Getafe         ,Mediocentro ,  28 ,1,75m ,76kg        ,160.000    ,22     ,3,1  ,       7 ,    0 ,       2 ,Rotura de ligamento cruzado y menisco, Baja hasta Junio.
25867 ,Blanco           ,Alavés         ,Mediocentro ,  23 ,1,76m ,Desconocido ,1.820.000  ,73     ,3,0  ,      24 ,    0 ,       1 ,Apto
19514 ,Neva             ,Granada        ,Defensa     ,  27 ,1,74m ,Desconocido ,1.027.000  ,73     ,3,0  ,      24 ,    0 ,       3 ,Apto
22619 ,Carcelén         ,Cádiz          ,Defensa     ,  30 ,1,74m ,70kg        ,2.188.000  ,72     ,3,0  ,      24 ,    0 ,       2 ,Apto
19527 ,Moncayola        ,Osasuna        ,Mediocentro ,  25 ,1,82m ,73kg        ,1.028.000  ,67     ,3,0  ,      22 ,    0 ,       2 ,Apto
12941 ,Trejo            ,Rayo Vallecano ,Mediocentro ,  35 ,1,77m ,79kg        ,625.000    ,65     ,3,0  ,      22 ,    0 ,       3 ,Apto
15339 ,Fernández        ,Girona         ,Mediocentro ,  24 ,1,79m ,Desconocido ,964.000    ,63     ,3,0  ,      21 ,    2 ,       1 ,Apto
12945 ,Beltrán          ,Celta          ,Mediocentro ,  25 ,1,70m ,66kg        ,443.000    ,62     ,3,0  ,      21 ,    0 ,       2 ,Apto
18437 ,Moreno           ,Villarreal     ,Defensa     ,  31 ,1,71m ,65kg        ,2.141.000  ,60     ,3,0  ,      20 ,    1 ,       2 ,Apto
