ID,Jornada,Puntos,Pases totales,Pases precisos,Balones en largo totales,Centros totales,Duelos aereos perdidos,Duelos perdidos,Duelos ganados,Regateado,Regates totales,Regates completados,Tiros a puerta,Tiros bloqueados en ataque,Goles,Despejes totales,Intercepciones,Entradas totales,Faltas recibidas,Minutos jugados,Toques,Valoracion.1,Posesiones perdidas,Goles esperados,Pases clave,MATCH_STAT_expectedAssists,Balones en largo precisos,Asistencias de gol,Perdidas,Tiros fuera,Faltas cometidas,Duelos aereos ganados,Tiros bloqueados en defensa,Centros precisos,Ocasiones claras falladas,Ocasiones creadas,Fueras de juego,Errores que llevan a disparo,Tiros al palo,Penaltis provocados,Despejes en la linea de gol,Despejes por alto,Paradas desde dentro del area,Paradas,Salidas totales,Salidas precisas,Goles evitados,Despejes con los punos,Entradas como ultimo hombre,Errores que llevan a gol,Penaltis parados,Unnamed: 56,Penaltis cometidos,Penaltis fallados
53407,J21,5.0,106.0,95.0,6.0,8.0,,2.0,3.0,,1.0,1.0,,,,2.0,,,1.0,90.0,127.0,,22.0,,1.0,0,1,3.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
53407,J22,16.0,53.0,42.0,4.0,10.0,,1.0,2.0,,2.0,1.0,1.0,3.0,1.0,,,,1.0,90.0,74.0,,21.0,0,2,10.0,0,3,2.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
53407,J23,14.0,38.0,34.0,,2.0,1.0,3.0,3.0,1.0,1.0,,1.0,,1.0,2.0,,2.0,,59.0,50.0,,8.0,0,1,1.0,0,3,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
53407,J24,7.0,37.0,33.0,,4.0,1.0,5.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,90.0,50.0,,11.0,0,1,4.0,0,6,,1.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
53407,J25,4.0,27.0,24.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,32.0,31.0,,4.0,,2.0,0,1,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53407,J26,5.0,42.0,34.0,5.0,5.0,2.0,5.0,3.0,,2.0,1.0,,,,,,,2.0,83.0,57.0,,14.0,,5.0,0,4,2.0,,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,
53407,J27,6.0,74.0,69.0,9.0,4.0,2.0,7.0,1.0,3.0,2.0,1.0,,,,1.0,,,,90.0,91.0,,14.0,,3.0,0,5,6.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
53407,J28,6.0,81.0,73.0,4.0,3.0,1.0,5.0,6.0,,4.0,4.0,3.0,1.0,,1.0,2.0,,2.0,87.0,105.0,,17.0,1,2,3.0,0,1,4.0,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0
464,J1,5.0,52.0,48.0,10.0,4.0,1.0,3.0,4.0,2.0,,,,,,,1.0,,3.0,90.0,65.0,,9.0,0,1.0,0,0,7.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
464,J2,4.0,74.0,64.0,14.0,2.0,2.0,2.0,3.0,,,,,1.0,,1.0,1.0,,2.0,90.0,83.0,,12.0,0,0,,0,0,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
464,J3,11.0,58.0,49.0,5.0,3.0,,2.0,3.0,1.0,2.0,1.0,1.0,,1.0,3.0,,1.0,1.0,90.0,75.0,,14.0,0,1,1.0,0,1,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
464,J4,7.0,60.0,49.0,11.0,2.0,,1.0,5.0,,,,,,,1.0,4.0,2.0,2.0,90.0,77.0,,14.0,0,,0,0,8.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
464,J5,6.0,64.0,60.0,4.0,6.0,,4.0,6.0,1.0,3.0,2.0,,,,2.0,,3.0,,90.0,84.0,,11.0,0,1.0,0,2,3.0,,1.0,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,
